"","DBN","Year","Mean Scale Score_e","Mean Scale Score_m","Total Enrollment","% Female","% Male","% Asian","% Black","% Hispanic","% Multi-Racial","% Native American","% White","% Missing Race/Ethnicity Data","% Students with Disabilities","% English Language Learners","% Poverty","Economic Need Index","# Total Days_a","# Days Absent_a","# Days Present_a","% Attendance_a","# Contributing 10+ Total Days and 1+ Pres Day_a","# Chronically Absent_a","% Chronically Absent_a","% tested_e","% tested_m"
"3001","30Q017",2023,0.108378722355817,0.134854859073709,532,0.503759384155273,0.496240615844727,0.127819553017616,0.0545112788677216,0.5,0.0300751887261868,0.0131578948348761,0.274436086416245,0,0.163533836603165,0.244360908865929,"0.66541355848312378","0.72298496961593628",96055,"10454","85601","89.116653439999993","606","278","45.874588009999997",0.413533834586466,0.441729323308271
"3002","30Q017",2022,0.837688490141213,0.825974123233691,546,0.47802197933197,0.52197802066803,0.137362644076347,0.06593406945467,0.492673993110657,0.0256410259753466,0.0164835173636675,0.261904776096344,0,0.177655681967735,0.247252747416496,"0.66117215156555176","0.71654397249221802",96288,"10558","85730","89.034980770000004","576","243","42.1875",0.39010989010989,0.393772893772894
"3003","30Q017",2019,0.808368003145924,0.8135992917636,586,0.467576801776886,0.532423198223114,0.150170654058456,0.102389074862003,0.520477831363678,0.015358361415565,0.015358361415565,0.196245729923248,0,0.208191126585007,0.232081905007362,"0.7133105993270874","0.76475256681442261",104096,"7581","96515","92.717300420000001","616","148","24.025974269999999",0.411262798634812,0.414675767918089
"3004","30Q069",2023,0.152792709929898,0.17920998898801,797,0.513174414634705,0.486825585365295,0.484316200017929,0.00752823101356626,0.395232111215591,0.0213299877941608,0.01129234675318,0.0777917206287384,0.0025094102602452,0.135508149862289,0.272271007299423,"0.66373902559280396","0.66006898880004883",143249,"10126","133123","92.931190490000006","857","201","23.45390892",0.47176913425345,0.508155583437892
"3005","30Q069",2022,0.86947127624425,0.850556756927283,819,0.525030553340912,0.474969476461411,0.50549453496933,0.00610500620678067,0.388278394937515,0.0231990236788988,0.0109890112653375,0.06593406945467,0,0.136752143502235,0.260073274374008,"0.64468866586685181","0.66242855787277222",145185,"11277","133908","92.232666019999996","872","255","29.243120189999999",0.47985347985348,0.506715506715507
"3006","30Q069",2019,0.867431399263864,0.867126835196387,1018,0.515717089176178,0.484282910823822,0.506876230239868,0.0058939098380506,0.387033402919769,0.0147347738966346,0.00785854645073414,0.0776031464338303,0,0.116895876824856,0.213163062930107,"0.62868368625640869","0.67804521322250366",180337,"8475","171862","95.300468440000003","1056","129","12.215909",0.477406679764244,0.496070726915521
"3007","30Q070",2023,0.139697190829703,0.148283810310548,801,0.478152304887772,0.521847665309906,0.109862670302391,0.028714107349515,0.393258422613144,0.0224719103425741,0.00873907655477524,0.434456914663315,0.00249687884934247,0.133583024144173,0.237203493714333,"0.75156056880950928","0.71910113096237183",143206,"13730","129476","90.412414549999994","863","330","38.238700870000002",0.424469413233458,0.449438202247191
"3008","30Q070",2022,0.862522403514371,0.833967145398356,784,0.492346942424774,0.507653057575226,0.126275509595871,0.0216836743056774,0.396683663129807,0.0216836743056774,0.0102040814235806,0.423469394445419,0,0.128826528787613,0.227040812373161,"0.77423471212387085","0.69678956270217896",139998,"13218","126780","90.558433530000002","831","300","36.10108185",0.432397959183673,0.44515306122449
"3009","30Q070",2019,0.869197944084561,0.866377471482017,859,0.463329464197159,0.536670565605164,0.165308505296707,0.0325960405170918,0.424912691116333,0.0128055876120925,0.0116414437070489,0.352735728025436,0,0.1373690366745,0.224679857492447,"0.78696155548095703","0.72250872850418091",153806,"9228","144578","94.000236509999993","906","177","19.53642464",0.445867287543655,0.456344586728754
"3010","30Q076",2023,0.103683538475496,0.105688708137344,400,0.485000014305115,0.514999985694885,0.0750000029802322,0.242500007152557,0.524999976158142,0.00999999977648258,0.00999999977648258,0.137500002980232,0,0.305000007152557,0.152500003576279,"0.8475000262260437","0.85994988679885864",77851,"10548","67303","86.451042180000002","565","331","58.584072110000001",0.3325,0.42
"3011","30Q076",2022,0.812509878202702,0.791540203752359,393,0.498727738857269,0.501272261142731,0.0814249366521835,0.279898226261139,0.511450409889221,0.00508905854076147,0.00508905854076147,0.117048345506191,0,0.338422387838364,0.122137404978275,"0.7786259651184082","0.81882399320602417",69083,"8953","60130","87.040229800000006","418","226","54.06698608",0.346055979643766,0.348600508905852
"3012","30Q076",2019,0.797909733004948,0.797785371850026,446,0.493273556232452,0.506726443767548,0.0762331858277321,0.293721973896027,0.513452887535095,0.0134529145434499,0.00672645727172494,0.0964125543832779,0,0.352017939090729,0.136771306395531,"0.81165921688079834","0.8688654899597168",79676,"6859","72817","91.391387940000001","484","162","33.471073150000002",0.428251121076233,0.430493273542601
"3013","30Q078",2023,0.204209312324187,0.248466522334771,728,0.508241772651672,0.491758227348328,0.28571429848671,0.0549450553953648,0.22802197933197,0.0590659342706203,0.00824175868183374,0.357142865657806,0.0068681319244206,0.111263737082481,0.0934065952897072,"0.22390109300613403","0.20966018736362457",131570,"10531","121039","91.995895390000001","809","232","28.677379609999999",0.512362637362637,0.542582417582418
"3014","30Q078",2022,0.909477135678188,0.895943783136298,699,0.4935622215271,0.5064377784729,0.280400574207306,0.0515021458268166,0.23462088406086,0.0629470646381378,0.0100143058225513,0.357653796672821,0.00286123040132225,0.133047208189964,0.067238911986351,"0.22460657358169556","0.20448985695838928",124514,"8695","115819","93.016845700000005","746","174","23.32439613",0.543633762517883,0.522174535050071
"3015","30Q078",2019,0.898709417022703,0.897752220782358,737,0.504749000072479,0.495251029729843,0.240162819623947,0.0434192679822445,0.25237450003624,0.056987788528204,0.00678426073864102,0.400271356105804,0,0.120759837329388,0.0542740859091282,"0.2442333847284317","0.20961600542068481",131922,"7432","124490","94.366371150000006","772","123","15.932642939999999",0.502035278154681,0.511533242876526
"3016","30Q084",2023,0.209041162521047,0.182964450545526,329,0.501519739627838,0.498480230569839,0.0699088126420975,0.0212765950709581,0.386018246412277,0.0395136773586273,0,0.483282685279846,0,0.121580548584461,0.12462005764246,"0.46808511018753052","0.50674164295196533",58658,"6080","52578","89.634834290000001","353","143","40.5099144",0.273556231003039,0.300911854103343
"3017","30Q084",2022,0.853477022613684,0.828823233296068,280,0.5,0.5,0.0785714313387871,0.0178571436554193,0.378571420907974,0.0392857156693935,0,0.485714286565781,0,0.142857149243355,0.0785714313387871,"0.45357143878936768","0.48382309079170227",49928,"4895","45033","90.195884699999993","302","115","38.079471589999997",0.325,0.335714285714286
"3018","30Q084",2019,0.874620665193308,0.866601402891401,285,0.547368407249451,0.452631592750549,0.077192984521389,0.059649121016264,0.400000005960464,0.0140350880101323,0.00701754400506616,0.442105263471603,0,0.178947374224663,0.0982456132769585,"0.56140351295471191","0.60398244857788086",49459,"3371","46088","93.184249879999996","299","68","22.742475509999998",0.414035087719298,0.421052631578947
"3019","30Q085",2023,0.184497339318938,0.213302207454328,565,0.511504411697388,0.488495588302612,0.194690272212029,0.0247787609696388,0.274336278438568,0.0353982299566269,0.00530973449349403,0.465486735105515,0,0.122123897075653,0.171681419014931,"0.43539822101593018","0.48574644327163696",99227,"7886","91341","92.052566530000007","593","163","27.48735237",0.410619469026549,0.426548672566372
"3020","30Q085",2022,0.881849515533821,0.860604796023599,568,0.507042229175568,0.49295774102211,0.188380286097527,0.0158450696617365,0.288732379674911,0.035211268812418,0.00352112669497728,0.468309849500656,0,0.112676054239273,0.139084503054619,"0.4154929518699646","0.45841974020004272",101704,"7846","93858","92.285453799999999","596","172","28.859060289999999",0.426056338028169,0.441901408450704
"3021","30Q085",2019,0.891851558283333,0.873361245228175,636,0.48742139339447,0.51257860660553,0.168238997459412,0.0267295595258474,0.281446546316147,0.034591194242239,0.00628930795937777,0.482704401016235,0,0.121069185435772,0.132075473666191,"0.41194969415664673","0.47591954469680786",113634,"6680","106954","94.121475219999994","664","120","18.07228851",0.407232704402516,0.416666666666667
"3022","30Q092",2023,0.0758666659430108,0.118304881328141,830,0.509638547897339,0.490361452102661,0.0132530117407441,0.00602409616112709,0.974698781967163,0.00361445778980851,0.00120481930207461,0.00120481930207461,0,0.15903614461422,0.35060241818428,"0.78674697875976563","0.81249761581420898",149694,"10828","138866","92.766578670000001","906","231","25.496688840000001",0.421686746987952,0.465060240963855
"3023","30Q092",2022,0.798112853830942,0.779172733259482,837,0.508960545063019,0.491039425134659,0.0131421741098166,0.00716845877468586,0.967741906642914,0.00358422938734293,0,0.00836320221424103,0,0.175627246499062,0.322580635547638,"0.76105135679244995","0.78833812475204468",147575,"10505","137070","92.881584169999996","878","218","24.829156879999999",0.391875746714456,0.431302270011947
"3024","30Q092",2019,0.813192052346479,0.823813510370509,907,0.486218303442001,0.513781726360321,0.0121278939768672,0.00661521498113871,0.972436606884003,0.00330760749056935,0.00110253586899489,0.00441014347597957,0,0.20396913588047,0.227122381329536,"0.83572214841842651","0.85622048377990723",161997,"7133","154864","95.596832280000001","933","100","10.718113900000001",0.407938257993385,0.417861080485116
"3025","30Q111",2023,0.0733111856646423,0.055007727414266,383,0.480417758226395,0.519582271575928,0.0417754575610161,0.409921675920486,0.509138405323029,0.00522193219512701,0.010443864390254,0.0234986953437328,0,0.245430812239647,0.229765012860298,"0.95","0.95",73961,"9732","64229","86.841712950000002","556","320","57.553955080000001",0.443864229765013,0.556135770234987
"3026","30Q111",2022,0.775473397311428,0.741724091005065,295,0.471186429262161,0.528813540935516,0.0406779646873474,0.508474588394165,0.383050858974457,0.01355932187289,0.0203389823436737,0.0338983051478863,0,0.308474570512772,0.10847457498312,"0.92881357669830322","0.94813311100006104",51721,"8489","43232","83.586936949999995","320","202","63.125",0.589830508474576,0.583050847457627
"3027","30Q111",2019,0.773752793111365,0.76442354924665,339,0.528023600578308,0.471976399421692,0.041297934949398,0.480825960636139,0.427728623151779,0.00589970499277115,0.0176991149783134,0.0265486724674702,0,0.315634220838547,0.106194689869881,"0.92035400867462158","0.95",58780,"6201","52579","89.450492859999997","395","185","46.835441590000002",0.471976401179941,0.471976401179941
"3028","30Q112",2023,0.110118252220744,0.0789766021784379,449,0.476614713668823,0.523385286331177,0.242761686444283,0.204899773001671,0.436525613069534,0.0133630288764834,0.00890868622809649,0.0913140326738358,0.00222717155702412,0.153674826025963,0.278396427631378,"0.79287302494049072","0.82047545909881592",83921,"11184","72737","86.673179630000007","626","352","56.230030059999997",0.329621380846325,0.461024498886414
"3029","30Q112",2022,0.830808961494272,0.810707150829199,398,0.487437188625336,0.512562811374664,0.293969839811325,0.201005026698112,0.379396975040436,0.012562814168632,0.0100502511486411,0.103015072643757,0,0.178391963243484,0.258793979883194,"0.77889448404312134","0.80344223976135254",70076,"10210","59866","85.430107120000002","437","230","52.63158035",0.351758793969849,0.366834170854271
"3030","30Q112",2019,0.835567133721359,0.832435578827416,450,0.506666660308838,0.493333339691162,0.33111110329628,0.222222223877907,0.348888874053955,0.00444444455206394,0.0133333336561918,0.0799999982118607,0,0.146666660904884,0.137777775526047,"0.8399999737739563","0.88682222366333008",79001,"7437","71564","90.586196900000004","485","178","36.701030729999999",0.435555555555556,0.433333333333333
"3031","30Q122",2023,0.213520223914867,0.2628700423717,1150,0.461739122867584,0.538260877132416,0.246086955070496,0.0321739129722118,0.183478266000748,0.0426086969673634,0.0034782609436661,0.489565223455429,0.00260869576595724,0.107826083898544,0.0939130410552025,"0.52260869741439819","0.52305310964584351",203663,"13949","189714","93.150939940000001","1184","282","23.817567830000002",0.617391304347826,0.621739130434783
"3032","30Q122",2022,0.927327215038615,0.905853953031107,1164,0.475945025682449,0.524055004119873,0.264604806900024,0.0326460488140583,0.176975950598717,0.038659792393446,0.00343642616644502,0.481958776712418,0.00171821308322251,0.100515462458134,0.101374574005604,"0.52491408586502075","0.52787286043167114",206011,"13330","192681","93.529472350000006","1212","232","19.141914369999999",0.592783505154639,0.600515463917526
"3033","30Q122",2019,0.932575131153274,0.919545195784357,1366,0.480966329574585,0.519033670425415,0.264275252819061,0.0380673483014107,0.192532941699028,0.038799412548542,0.00658857962116599,0.457540273666382,0.00219619320705533,0.0893118605017662,0.0739385038614273,"0.48755490779876709","0.48793113231658936",241348,"11447","229901","95.257057189999998","1400","165","11.78571415",0.585651537335286,0.592240117130307
"3034","30Q126",2023,0.151994384305183,0.151478584348829,391,0.468030691146851,0.531969308853149,0.242966756224632,0.138107419013977,0.439897686243057,0.0153452688828111,0.0153452688828111,0.143222510814667,0.00511508947238326,0.194373399019241,0.0741688013076782,"0.82608693838119507","0.80532222986221313",72457,"5900","66557","91.857238769999995","458","150","32.751091000000002",0.982097186700767,0.964194373401535
"3035","30Q126",2022,0.870793729030015,0.830111051334029,470,0.468085110187531,0.531914889812469,0.274468094110489,0.142553195357323,0.429787248373032,0.0127659570425749,0.0191489364951849,0.121276594698429,0,0.155319154262543,0.0914893597364426,"0.80638295412063599","0.79860341548919678",82824,"7661","75163","90.750267030000003","488","167","34.221309660000003",0.980851063829787,0.895744680851064
"3036","30Q126",2019,0.845809858911817,0.845002634309141,692,0.473988443613052,0.52601158618927,0.284682095050812,0.169075146317482,0.447976887226105,0.00578034669160843,0.00578034669160843,0.0867052003741264,0,0.177745670080185,0.080924853682518,"0.85260117053985596","0.79868209362030029",121178,"8250","112928","93.191833500000001","702","156","22.22222137",0.960982658959538,0.956647398843931
"3037","30Q127",2023,0.0887469288606819,0.0935032703901057,1069,0.497661352157593,0.502338647842407,0.126286253333092,0.0869971960783005,0.758652925491333,0.000935453688725829,0.00561272213235497,0.020579980686307,0.000935453688725829,0.145930781960487,0.397567808628082,"0.79232925176620483","0.75100094079971313",192105,"16868","175237","91.219383239999999","1266","453","35.781990049999997",0.576239476145931,0.656688493919551
"3038","30Q127",2022,0.833003996357291,0.791306646949205,1057,0.495742678642273,0.504257321357727,0.133396402001381,0.0889309346675873,0.748344361782074,0.000946073792874813,0.00567644275724888,0.0227057710289955,0,0.15515610575676,0.372753083705902,"0.69725638628005981","0.72396212816238403",189300,"19770","169530","89.556259159999996","1173","501","42.710998539999999",0.532639545884579,0.578051087984863
"3039","30Q127",2019,0.82644114015857,0.812535122198913,1256,0.472929924726486,0.527070045471191,0.132165610790253,0.096337579190731,0.748407661914825,0.00318471342325211,0.00238853506743908,0.0175159238278866,0,0.172770693898201,0.28184711933136,"0.8614649772644043","0.77437025308609009",223306,"15567","207739","93.028846740000006","1361","348","25.569435120000001",0.625,0.638535031847134
"3040","30Q141",2023,0.162405269512173,0.180261419470205,1046,0.455066919326782,0.544933080673218,0.129063099622726,0.0420650094747543,0.362332701683044,0.0258126202970743,0.0152963669970632,0.417782038450241,0.00764818349853158,0.160611853003502,0.0841300189495087,"0.6214148998260498","0.62710422277450562",185691,"13958","171733","92.483207699999994","1089","285","26.170799259999999",0.915869980879541,0.873804971319312
"3041","30Q141",2022,0.878171091328826,0.844437568220796,1103,0.469628274440765,0.530371725559235,0.137805983424187,0.0525838620960712,0.342701733112335,0.0208522211760283,0.0126926563680172,0.426110595464706,0.00725294649600983,0.160471439361572,0.0870353579521179,"0.60199457406997681","0.61086493730545044",194240,"15355","178885","92.094833370000003","1138","305","26.80140686",0.941976427923844,0.781504986400725
"3042","30Q141",2019,0.878671237018195,0.8763649274631,1180,0.468644082546234,0.531355917453766,0.194915249943733,0.035593219101429,0.3635593354702,0.02711864374578,0.00762711884453893,0.371186435222626,0,0.137288138270378,0.0915254205465317,"0.58644068241119385","0.60519319772720337",209719,"10404","199315","95.039077759999998","1217","181","14.872637750000001",0.965254237288136,0.969491525423729
"3043","30Q145",2023,0.109995888440848,0.128344002834797,1516,0.495382577180862,0.504617393016815,0.0547493398189545,0.00791556760668755,0.915567278862,0.000659630633890629,0.00263852253556252,0.0145118730142713,0.00395778380334377,0.174142479896545,0.279683381319046,"0.90105539560317993","0.84215635061264038",268794,"16617","252177","93.817939760000002","1582","295","18.64728165",0.907651715039578,0.78957783641161
"3044","30Q145",2022,0.850668002144467,0.811850305024494,1559,0.499679267406464,0.500320732593536,0.0538806915283203,0.00833867862820625,0.917254626750946,0.000641436839941889,0.00256574735976756,0.017318794503808,0,0.165490701794624,0.223861455917358,"0.90699166059494019","0.82518601417541504",275372,"18893","256479","93.139099119999997","1619","380","23.47127914",0.914047466324567,0.73059653624118
"3045","30Q145",2019,0.835121596899684,0.849294417981968,1709,0.474546521902084,0.525453507900238,0.0830895230174065,0.0193095374852419,0.877706289291382,0.00117027503438294,0.00175541255157441,0.0169689878821373,0,0.141603276133537,0.19133996963501,"0.90345233678817749","0.80383092164993286",303272,"14650","288622","95.169349670000003","1763","216","12.251843450000001",0.941486249268578,0.967817437097718
"3046","30Q148",2023,0.0798370582577849,0.129671596588003,681,0.474302500486374,0.525697529315948,0.152716591954231,0.0102790016680956,0.800293684005737,0.00293685751967132,0,0.0308370050042868,0.00293685751967132,0.195301026105881,0.434654921293259,"0.784140944480896","0.7702716588973999",120175,"10468","109707","91.289367679999998","742","245","33.018867489999998",0.386196769456681,0.418502202643172
"3047","30Q148",2022,0.809913224342525,0.806682895773834,689,0.496371567249298,0.503628432750702,0.145137876272202,0.00725689390674233,0.808417975902557,0.00290275760926306,0.00145137880463153,0.033381711691618,0.00145137880463153,0.222060963511467,0.403483301401138,"0.70827287435531616","0.74241799116134644",124218,"11497","112721","90.744499210000001","765","294","38.431373600000001",0.375907111756168,0.426705370101597
"3048","30Q148",2019,0.822417439378846,0.823670828008288,804,0.498756229877472,0.501243770122528,0.146766170859337,0.00870646722614765,0.814676642417908,0.00124378106556833,0.00124378106556833,0.0273631848394871,0,0.192786067724228,0.304726362228394,"0.76990050077438354","0.8056865930557251",142496,"7842","134654","94.496688840000004","851","141","16.568742749999998",0.446517412935323,0.462686567164179
"3049","30Q149",2023,0.105427690995251,0.130294980911193,777,0.48005148768425,0.519948542118073,0.0849420875310898,0.0102960104122758,0.859716832637787,0.0038610037881881,0.00643500639125705,0.0347490347921848,0,0.175032168626785,0.450450450181961,"0.78120976686477661","0.80486488342285156",138670,"10449","128221","92.46484375","835","229","27.425149919999999",0.527670527670528,0.579150579150579
"3050","30Q149",2022,0.824690775339858,0.80204233397255,803,0.503113329410553,0.496886670589447,0.0747198015451431,0.0149439601227641,0.869240343570709,0.00249065994285047,0.00747198006138206,0.0298879202455282,0.00124532997142524,0.189290165901184,0.435865491628647,"0.78206723928451538","0.79723161458969116",143167,"11491","131676","91.973709110000001","856","258","30.140186310000001",0.557907845579078,0.590286425902864
"3051","30Q149",2019,0.815974779779907,0.83057703273206,979,0.516853928565979,0.483146071434021,0.0970377922058105,0.0122574055567384,0.856996953487396,0.00102145050186664,0.00612870277836919,0.0265577118843794,0,0.195097044110298,0.382022470235825,"0.76710927486419678","0.78697139024734497",173851,"8260","165591","95.248802190000006","1022","133","13.01369858",0.570990806945863,0.589376915219612
"3052","30Q150",2023,0.182159281929817,0.234618867860415,764,0.494764387607574,0.505235612392426,0.259162306785583,0.0130890049040318,0.425392657518387,0.057591624557972,0.00916230399161577,0.231675386428833,0.00392670137807727,0.113874346017838,0.172774866223335,"0.54057592153549194","0.5475890040397644",135086,"10401","124685","92.300460819999998","814","218","26.781326289999999",0.485602094240838,0.50261780104712
"3053","30Q150",2022,0.894889125836965,0.881781747215791,838,0.514319837093353,0.485680192708969,0.267303109169006,0.00954653974622488,0.433174222707748,0.045346062630415,0.00596658699214458,0.238663479685783,0,0.136038184165955,0.178997606039047,"0.5346062183380127","0.55658423900604248",146510,"10194","136316","93.042114260000005","860","200","23.2558136",0.478520286396181,0.484486873508353
"3054","30Q150",2019,0.877782474938956,0.891828653639999,1028,0.529182851314545,0.470817118883133,0.257782101631165,0.0107003888115287,0.468871593475342,0.0379377417266369,0.00875486340373755,0.215953305363655,0,0.130350187420845,0.159533068537712,"0.53793776035308838","0.61321789026260376",182462,"9973","172489","94.534202579999999","1056","167","15.814394",0.501945525291829,0.50875486381323
"3055","30Q151",2023,0.103521157132542,0.1394683851699,315,0.501587331295013,0.498412698507309,0.1206349208951,0.222222223877907,0.530158758163452,0.0126984128728509,0.0253968257457018,0.0888888910412788,0,0.238095238804817,0.149206355214119,"0.89206349849700928","0.84627938270568848",57116,"6872","50244","87.968345639999995","390","200","51.282051090000003",0.406349206349206,0.415873015873016
"3056","30Q151",2022,0.803831443784315,0.78893059586213,301,0.521594703197479,0.478405326604843,0.116279073059559,0.255813956260681,0.511627912521362,0.0166112948209047,0.0199335552752018,0.0797342211008072,0,0.275747507810593,0.126245841383934,"0.88039869070053101","0.82042330503463745",52533,"7586","44947","85.55955505","344","203","59.0116272",0.352159468438538,0.388704318936877
"3057","30Q151",2019,0.826920482244346,0.844074352001684,359,0.495821714401245,0.504178285598755,0.161559894680977,0.26462396979332,0.509749293327332,0,0.0167130921036005,0.0473537594079971,0,0.284122556447983,0.0947075188159943,"0.92479109764099121","0.86812013387680054",64073,"4290","59783","93.304512020000004","395","89","22.53164482",0.456824512534819,0.462395543175487
"3058","30Q152",2023,0.150510850579211,0.198191222830605,681,0.450807631015778,0.549192368984222,0.552129209041595,0.00440528616309166,0.39647576212883,0.00440528616309166,0.00440528616309166,0.0381791479885578,0,0.149779736995697,0.281938314437866,"0.784140944480896","0.7881205677986145",120782,"9416","111366","92.204139710000007","738","208","28.1842823",0.47136563876652,0.484581497797357
"3059","30Q152",2022,0.865315243508213,0.845132576661209,744,0.465053766965866,0.534946262836456,0.571236550807953,0.00672043021768332,0.381720423698425,0.0026881720405072,0,0.0362903214991093,0.0013440860202536,0.157258063554764,0.297043025493622,"0.75940859317779541","0.7744603157043457",130332,"10624","119708","91.848510739999995","786","241","30.661577220000002",0.455645161290323,0.473118279569892
"3060","30Q152",2019,0.861719165520054,0.874949148553516,1015,0.484729051589966,0.515270948410034,0.529064059257507,0.00394088681787252,0.409852206707001,0.00197044340893626,0.0167487692087889,0.0384236462414265,0,0.134975373744965,0.249261081218719,"0.76650243997573853","0.81102758646011353",180009,"8278","171731","95.401344300000005","1051","126","11.98858261",0.475862068965517,0.480788177339901
"3061","30Q166",2023,0.171261398024742,0.213722468231951,777,0.528957545757294,0.471042484045029,0.252252250909805,0.0437580421566963,0.38738739490509,0.0334620326757431,0.0128700127825141,0.268983274698257,0.00128700130153447,0.137709140777588,0.16988417506218,"0.6100386381149292","0.56330502033233643",139327,"9885","129442","92.905181880000001","864","225","26.041666029999998",0.442728442728443,0.447876447876448
"3062","30Q166",2022,0.869361770214257,0.864746537284651,791,0.503160536289215,0.496839433908463,0.240202277898788,0.0391908958554268,0.402022749185562,0.0366624519228935,0.0139064472168684,0.268015176057816,0,0.144121363759041,0.188369154930115,"0.65486723184585571","0.57139569520950317",138677,"10707","127970","92.279182430000006","820","210","25.609756470000001",0.456384323640961,0.461441213653603
"3063","30Q166",2019,0.883886503414112,0.881602262286651,1000,0.507000029087067,0.493000000715256,0.233999997377396,0.0430000014603138,0.428000003099442,0.028999999165535,0.0109999999403954,0.254999995231628,0,0.118000000715256,0.143999993801117,"0.67100000381469727","0.62297099828720093",176639,"8548","168091","95.160751340000004","1034","123","11.895551680000001",0.461,0.465
"3064","30Q171",2023,0.0840443771360445,0.0913338814053202,396,0.492424249649048,0.507575750350952,0.126262620091438,0.212121218442917,0.507575750350952,0.0126262623816729,0.00757575780153275,0.133838385343552,0,0.267676770687103,0.171717166900635,"0.89646464586257935","0.87470453977584839",72931,"9709","63222","86.687416080000006","497","272","54.728370669999997",0.414141414141414,0.474747474747475
"3065","30Q171",2022,0.788165708717117,0.753170356767757,406,0.504926085472107,0.495073884725571,0.160098522901535,0.231527090072632,0.490147769451141,0.00985221657902002,0.00985221657902002,0.0985221639275551,0,0.243842363357544,0.211822658777237,"0.88669949769973755","0.86479997634887695",70801,"9457","61344","86.642845149999999","432","228","52.77777863",0.369458128078818,0.379310344827586
"3066","30Q171",2019,0.805617925431238,0.785360998266694,465,0.479569882154465,0.520430088043213,0.197849467396736,0.28172042965889,0.440860211849213,0.00430107535794377,0.0107526881620288,0.0645161271095276,0,0.221505373716354,0.197849467396736,"0.92903226613998413","0.87940001487731934",82542,"8023","74519","90.280097960000006","505","196","38.811882019999999",0.451612903225806,0.449462365591398
"3067","30Q204",2023,0.110523338327371,0.11756769128787,349,0.455587387084961,0.544412612915039,0.154727786779404,0.114613182842731,0.624641835689545,0.00573065923526883,0.0143266478553414,0.0830945521593094,0.00286532961763442,0.300859600305557,0.31805157661438,"0.90257877111434937","0.84065330028533936",62352,"5753","56599","90.773353580000006","450","171","38",0.790830945558739,0.948424068767908
"3068","30Q204",2022,0.84897946918038,0.82025438744101,378,0.486772477626801,0.513227522373199,0.171957671642303,0.140211641788483,0.58730161190033,0.00529100513085723,0.0105820102617145,0.0846560820937157,0,0.27248677611351,0.22751322388649,"0.88359791040420532","0.84088891744613647",67017,"5929","61088","91.152992249999997","403","134","33.250621799999998",0.894179894179894,0.931216931216931
"3069","30Q204",2019,0.817622861555556,0.826869282535175,460,0.45434781908989,0.545652151107788,0.163043484091759,0.186956524848938,0.584782600402832,0,0.00217391294427216,0.0608695633709431,0.00217391294427216,0.265217393636703,0.176086962223053,"0.89347827434539795","0.88583439588546753",81225,"6055","75170","92.545394900000005","487","135","27.72073936",0.93695652173913,0.934782608695652
"3070","30Q212",2023,0.153105337259275,0.208015047117594,612,0.508169949054718,0.491830050945282,0.217320263385773,0.00980392191559076,0.6405228972435,0.0294117648154497,0.00326797389425337,0.0996732041239738,0,0.187908500432968,0.215686276555061,"0.58496731519699097","0.62886929512023926",109480,"8096","101384","92.605041499999999","661","183","27.68532562",0.444444444444444,0.46078431372549
"3071","30Q212",2022,0.871281739362853,0.846735484413259,692,0.513005793094635,0.486994206905365,0.223988443613052,0.0101156067103148,0.64450865983963,0.0187861267477274,0.00289017334580421,0.0997109860181808,0,0.182080924510956,0.213872835040092,"0.65751445293426514","0.62259680032730103",121190,"8919","112271","92.64048004","718","189","26.323120119999999",0.447976878612717,0.468208092485549
"3072","30Q212",2019,0.853011548965784,0.868233186360933,793,0.506935715675354,0.493064314126968,0.271122306585312,0.00630517024546862,0.590163946151733,0.0189155098050833,0.00756620429456234,0.105926856398582,0,0.162673398852348,0.150063052773476,"0.57755357027053833","0.66017168760299683",140193,"7327","132866","94.773635859999999","828","109","13.164251330000001",0.436317780580076,0.44640605296343
"3073","30Q227",2023,0.192865891597438,0.222583331056896,1529,0.469587951898575,0.530412018299103,0.23348593711853,0.143884897232056,0.349901884794235,0.032047089189291,0.00523217767477036,0.189666450023651,0.0457815565168858,0.154349252581596,0.0575539581477642,"0.66383254528045654","0.59454286098480225",267784,"14699","253085","94.510871890000004","1541","237","15.379623410000001",0.832570307390451,0.701765860039241
"3074","30Q227",2022,0.903057302005569,0.878024737841777,1508,0.498673737049103,0.501326262950897,0.230106100440025,0.13594163954258,0.405835539102554,0.0285145882517099,0.00464190961793065,0.191644564270973,0.00331564992666245,0.15384615957737,0.0590185672044754,"0.67241376638412476","0.6014595627784729",264728,"18938","245790","92.846244810000002","1529","342","22.367561340000002",0.851458885941645,0.693633952254642
"3075","30Q227",2019,0.895844342899048,0.915169331384095,1585,0.504100918769836,0.495899051427841,0.138170346617699,0.0794952660799026,0.503470003604889,0.00694006308913231,0.00694006308913231,0.264984220266342,0,0.138801261782646,0.0410094633698463,"0.69968456029891968","0.60907888412475586",280597,"11127","269470","96.034523010000001","1598","145","9.0738420489999996",0.888328075709779,0.885173501577287
"3076","30Q230",2023,0.153270463318326,0.172321619907388,1008,0.51587301492691,0.48412698507309,0.32837301492691,0.00396825419738889,0.597222208976746,0.00694444449618459,0.0119047621265054,0.0496031753718853,0.00198412709869444,0.129960313439369,0.173611104488373,"0.80555558204650879","0.72671329975128174",181150,"12130","169020","93.303894040000003","1081","231","21.369102479999999",0.83234126984127,0.782738095238095
